Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000043719,Col6a6,Gene Expression,-0.0007284061461617642,0.9475407730084412,0.9669518030301577,13,0.005284581157198484,13
ENSMUSG00000086470,Gm12580,Gene Expression,-0.0007287198345497079,0.9266894540889619,0.9578872652734592,2,0.0007196060849201347,2
ENSMUSG00000108617,Gm31749,Gene Expression,-0.0007287969598543412,0.926361230106232,0.9578872652734592,2,0.0006036065531069998,2
ENSMUSG00000089727,Klra8,Gene Expression,-0.0007288513781878524,0.925838713550276,0.9578872652734592,2,0.0008257313915052092,2
ENSMUSG00000107076,Gm43480,Gene Expression,-0.0007292585140598799,0.9295253294959066,0.9581258129664671,2,0.0006303854173635018,2
ENSMUSG00000112320,Gm48022,Gene Expression,-0.000729319034867281,0.9264574063015134,0.9578872652734592,2,0.0014275008727659307,2
ENSMUSG00000026166,Ccl20,Gene Expression,-0.0007295230113271696,0.9313313542483128,0.9587553443535193,2,0.000821291299012627,2
ENSMUSG00000074594,Wfdc9,Gene Expression,-0.0007297739692042371,0.9263174152028827,0.9578872652734592,2,0.0007155721663906773,2
ENSMUSG00000045775,Slc16a5,Gene Expression,-0.0007300551816996915,0.9279425457378068,0.9578872652734592,2,0.0005912835370228142,2
ENSMUSG00000102397,Gm37573,Gene Expression,-0.0007301798215919699,0.9229382972893895,0.9578872652734592,2,0.0006922744678884273,2
ENSMUSG00000086008,Gm8817,Gene Expression,-0.00073034874605103,0.9311577509731326,0.9586696406656727,2,0.0007820876164136105,2
ENSMUSG00000079497,Gm13420,Gene Expression,-0.0007303621906050204,0.9301927499559624,0.9583351704137928,2,0.0009066895295753226,2
ENSMUSG00000087669,Gm11724,Gene Expression,-0.000730815420384028,0.9260679730018675,0.9578872652734592,2,0.0005747235711602023,2
ENSMUSG00000063021,Hist1h2ak,Gene Expression,-0.0007312388539459622,0.9261481904216793,0.9578872652734592,2,0.0013812542244855098,2
ENSMUSG00000086700,Gm15747,Gene Expression,-0.000731301428115942,0.926101486504571,0.9578872652734592,2,0.0005982431960624601,2
ENSMUSG00000047298,Kcnv2,Gene Expression,-0.0007314667100269624,0.9282943819823634,0.9578872652734592,2,0.0006932859310697668,2
ENSMUSG00000041566,Tssk1,Gene Expression,-0.0007316471962864777,0.92632966013734,0.9578872652734592,2,0.0006661211162770444,2
ENSMUSG00000046748,Tmem45a2,Gene Expression,-0.0007319944239396747,0.9267161591051695,0.9578872652734592,2,0.000588441286866254,2
ENSMUSG00000102408,4930568G15Rik,Gene Expression,-0.0007322998209808871,0.9297716821270655,0.9581258129664671,2,0.000599767574761975,2
ENSMUSG00000097682,4930554H23Rik,Gene Expression,-0.0007324234352835797,0.9265333844090375,0.9578872652734592,2,0.00050230946218925,2
ENSMUSG00000043385,Olfr267,Gene Expression,-0.0007325858362332992,0.92646308956036,0.9578872652734592,2,0.0005714099649370688,2
ENSMUSG00000042828,Trim72,Gene Expression,-0.0007327766064768213,0.9259715399752058,0.9578872652734592,2,0.0004977172648419477,2
ENSMUSG00000032915,Adgre4,Gene Expression,-0.000733575460996446,0.9242522633927919,0.9578872652734592,2,0.0006933876732945756,2
ENSMUSG00000031433,Rbm41,Gene Expression,-0.0007337815790612819,0.9354400857291051,0.9600509773786013,3,0.0013063747968466018,3
ENSMUSG00000021622,Ckmt2,Gene Expression,-0.0007340299856650455,0.9258754822418006,0.9578872652734592,2,0.0006061748062586657,2
ENSMUSG00000105925,Gm43846,Gene Expression,-0.0007340969693582371,0.9261901908622904,0.9578872652734592,2,0.0009631385272132833,2
ENSMUSG00000024594,Prrc1,Gene Expression,-0.0007343307279908458,0.9507038689065865,0.968735561416819,727,0.26014087934721747,603
ENSMUSG00000113727,Gm47781,Gene Expression,-0.0007346423263908395,0.9259788736472067,0.9578872652734592,2,0.0006607455134295995,2
ENSMUSG00000080990,Olfr118,Gene Expression,-0.0007346595583888654,0.9279194214147535,0.9578872652734592,2,0.0006655090887011008,2
ENSMUSG00000044867,Gimap1os,Gene Expression,-0.0007347861319062884,0.9253331193022227,0.9578872652734592,2,0.0003507977553545308,2
ENSMUSG00000112713,Gm48281,Gene Expression,-0.0007348178147066461,0.9265286737738391,0.9578872652734592,2,0.0005772418091878281,2
ENSMUSG00000105255,Gm42413,Gene Expression,-0.0007349391268033719,0.9242068935555846,0.9578872652734592,2,0.000751672221619737,2
ENSMUSG00000089951,Gm14435,Gene Expression,-0.0007349780601119217,0.9286328983088392,0.9579431138866713,2,0.0010326583769990276,2
ENSMUSG00000087675,Gm11762,Gene Expression,-0.0007352781355280526,0.9265597589253167,0.9578872652734592,2,0.0009278511051844505,2
ENSMUSG00000013928,Thap8,Gene Expression,-0.0007353721777841598,0.9262857873577914,0.9578872652734592,2,0.0005887145790198252,2
ENSMUSG00000108811,4933432K03Rik,Gene Expression,-0.0007354347968602775,0.924220238326434,0.9578872652734592,2,0.0005205155492569534,2
ENSMUSG00000097701,Gm17508,Gene Expression,-0.0007357089268166404,0.9211657140304574,0.9578872652734592,2,0.0006575738251658517,2
ENSMUSG00000049565,Aknad1,Gene Expression,-0.0007358247128859472,0.926611276325394,0.9578872652734592,2,0.0007795055866461876,2
ENSMUSG00000090643,Gm3453,Gene Expression,-0.0007359376675168711,0.9247065389798654,0.9578872652734592,2,0.0007291324281805389,2
ENSMUSG00000085318,Gm12524,Gene Expression,-0.000736131810038503,0.9263460379962684,0.9578872652734592,2,0.0008559413877450193,2
ENSMUSG00000085990,Gm16731,Gene Expression,-0.0007362426060464859,0.9266562534027802,0.9578872652734592,2,0.0005455261116331549,2
ENSMUSG00000115845,4933402J15Rik,Gene Expression,-0.0007367334424436971,0.9300042431099785,0.9582723983023478,2,0.0005366990867578527,2
ENSMUSG00000005836,Gata6,Gene Expression,-0.0007369337236572095,0.9265487545903935,0.9578872652734592,2,0.0007649282565252309,2
ENSMUSG00000097584,1700125G22Rik,Gene Expression,-0.000736966221257237,0.923303813632448,0.9578872652734592,2,0.0004961449746753255,2
ENSMUSG00000052281,Tspan32os,Gene Expression,-0.000737235278481455,0.9262484118514599,0.9578872652734592,2,0.0006485762835862032,2
ENSMUSG00000087541,Hopxos,Gene Expression,-0.0007372757730227345,0.925564863992812,0.9578872652734592,2,0.0005249401361513181,2
ENSMUSG00000087002,Gm16277,Gene Expression,-0.0007373727805234408,0.925884927268373,0.9578872652734592,2,0.0003729849737944143,2
ENSMUSG00000086965,Rtl10,Gene Expression,-0.0007376411802843927,0.9261501664150055,0.9578872652734592,2,0.0007174303314869038,2
ENSMUSG00000076547,Igkv4-70,Gene Expression,-0.0007376869636005094,0.9274364131235496,0.9578872652734592,2,0.0005620195545718561,2
ENSMUSG00000111144,Gm48193,Gene Expression,-0.0007377859282746776,0.9208971567508375,0.9578872652734592,2,0.0005798300199740573,2
ENSMUSG00000115405,Gm41307,Gene Expression,-0.0007379017600239999,0.9256790793854361,0.9578872652734592,2,0.0013117350804192425,2
ENSMUSG00000002699,Lcp2,Gene Expression,-0.0007380725428365632,0.9497362119746093,0.9681326152280564,99,0.03842469837638277,94
ENSMUSG00000091725,Gm8220,Gene Expression,-0.000738174210017022,0.9264885427852403,0.9578872652734592,2,0.0006686504850442912,2
ENSMUSG00000031495,Cd209d,Gene Expression,-0.0007382771811489786,0.9265140727385986,0.9578872652734592,2,0.0008350356941070016,2
ENSMUSG00000085532,B430319H21Rik,Gene Expression,-0.0007383689735691091,0.9272960934154015,0.9578872652734592,2,0.000709659390340916,2
ENSMUSG00000112928,Gm47710,Gene Expression,-0.0007384296944156561,0.9170746429930363,0.9578872652734592,2,0.0009666050421154822,2
ENSMUSG00000086047,9530046B11Rik,Gene Expression,-0.0007386308057952877,0.9244161129216846,0.9578872652734592,2,0.0007504352217635529,2
ENSMUSG00000092164,Rergl,Gene Expression,-0.0007386959787412957,0.9257344229402812,0.9578872652734592,2,0.0007567482163004591,2
ENSMUSG00000085415,Selenok-ps1,Gene Expression,-0.0007387475188219127,0.9262382079508072,0.9578872652734592,2,0.0005209168469857775,2
ENSMUSG00000027322,Siglec1,Gene Expression,-0.0007387733958886526,0.935298590762194,0.9600509773786013,3,0.0012875149536912683,3
ENSMUSG00000068888,Lce1i,Gene Expression,-0.0007390227359652915,0.9243766719039506,0.9578872652734592,2,0.0004989562895240687,2
ENSMUSG00000097602,4930519P11Rik,Gene Expression,-0.0007393117087388354,0.9262652203135614,0.9578872652734592,2,0.00047252447955446,2
ENSMUSG00000032726,Bmp8a,Gene Expression,-0.0007395307648333826,0.9264385160126982,0.9578872652734592,2,0.00047797376271659477,2
ENSMUSG00000104583,Gm42701,Gene Expression,-0.0007396843747040728,0.9252097418080241,0.9578872652734592,3,0.0013353667557859015,2
ENSMUSG00000118012,Gm46620,Gene Expression,-0.0007400338406458512,0.926215065559353,0.9578872652734592,2,0.0008227076155679226,2
ENSMUSG00000087601,Uchl1os,Gene Expression,-0.0007401025579058014,0.9257794830687471,0.9578872652734592,2,0.0003989140751640245,2
ENSMUSG00000075591,Gm10874,Gene Expression,-0.0007401107883327449,0.9270644581087266,0.9578872652734592,2,0.0005719930058653166,2
ENSMUSG00000116290,Gm49518,Gene Expression,-0.0007404225861433061,0.9286538840534894,0.9579431138866713,2,0.0006848930461796372,2
ENSMUSG00000052435,Cebpe,Gene Expression,-0.0007405776447033662,0.9262794566160704,0.9578872652734592,2,0.00043412028873491453,2
ENSMUSG00000111673,Gm29724,Gene Expression,-0.0007410915126591819,0.9240203279539716,0.9578872652734592,2,0.00047794524564359175,2
ENSMUSG00000004988,Fxyd4,Gene Expression,-0.0007413948148410136,0.9266376125889146,0.9578872652734592,2,0.000626746492377529,2
ENSMUSG00000101799,9330175M20Rik,Gene Expression,-0.0007415096030274731,0.9269226048572925,0.9578872652734592,2,0.0005394464584124277,2
ENSMUSG00000073975,Olfr550,Gene Expression,-0.0007415563503954375,0.9267833316683592,0.9578872652734592,2,0.000736328537131188,2
ENSMUSG00000085397,Gm13524,Gene Expression,-0.0007416112032426876,0.9487343398557835,0.9676942457159526,42,0.01436689251523417,41
ENSMUSG00000056487,Mettl7a2,Gene Expression,-0.0007419038794313073,0.9264709315936517,0.9578872652734592,2,0.0006286448510558211,2
ENSMUSG00000053338,Tarm1,Gene Expression,-0.0007419881368501579,0.9268531733570575,0.9578872652734592,2,0.0010472779851099438,2
ENSMUSG00000099757,BE692007,Gene Expression,-0.0007419956906061867,0.9267596933589003,0.9578872652734592,2,0.0008274177330844084,2
ENSMUSG00000087027,Gm13206,Gene Expression,-0.0007420002770633501,0.927163372278175,0.9578872652734592,2,0.0006939722803213805,2
ENSMUSG00000021499,Catsper3,Gene Expression,-0.000742018240601247,0.94415680815723,0.9646117965386635,10,0.003731379071537789,10
ENSMUSG00000116555,Gm38477,Gene Expression,-0.0007420329812368799,0.9264224549764105,0.9578872652734592,2,0.0006862660751194936,2
ENSMUSG00000047034,Ankrd33,Gene Expression,-0.0007421197008421045,0.9258128229848096,0.9578872652734592,2,0.0005317217447264465,2
ENSMUSG00000102067,Gm29230,Gene Expression,-0.0007421577063114252,0.9257226969071563,0.9578872652734592,2,0.0006328853833540057,2
ENSMUSG00000101086,Gm28651,Gene Expression,-0.0007422435608085603,0.9221852762747749,0.9578872652734592,3,0.0008177142266912007,2
ENSMUSG00000101089,2610016A17Rik,Gene Expression,-0.0007425087273960899,0.9236278339849792,0.9578872652734592,2,0.0004893203359439833,2
ENSMUSG00000032978,Guca2b,Gene Expression,-0.0007427550014252246,0.9276044213934929,0.9578872652734592,2,0.0006647856876064605,2
ENSMUSG00000022357,Klhl38,Gene Expression,-0.0007429114529108856,0.9264114231865855,0.9578872652734592,2,0.0005591787906097052,2
ENSMUSG00000039521,Foxp3,Gene Expression,-0.0007429711552760131,0.9263291536950213,0.9578872652734592,2,0.0004503123408021011,2
ENSMUSG00000038067,Csf3,Gene Expression,-0.0007431086588609503,0.9261785287773787,0.9578872652734592,2,0.000442267283875488,2
ENSMUSG00000106060,Gm42488,Gene Expression,-0.000743189656550425,0.9260438351648125,0.9578872652734592,2,0.0004811557275903654,2
ENSMUSG00000086565,Gm13133,Gene Expression,-0.0007432731025099653,0.9266776065000121,0.9578872652734592,2,0.0009409882498949975,2
ENSMUSG00000034177,Rnf43,Gene Expression,-0.0007433007341041898,0.9491903497455152,0.9679834884881339,90,0.03663513843452909,90
ENSMUSG00000106812,Gm28563,Gene Expression,-0.0007433077730779016,0.9261233134148972,0.9578872652734592,2,0.0004335253817571601,2
ENSMUSG00000115428,Gm41290,Gene Expression,-0.0007434522198161234,0.9262686525651823,0.9578872652734592,2,0.0005038560649425323,2
ENSMUSG00000104674,Gm42756,Gene Expression,-0.0007434794721600366,0.9453456415457392,0.9653151698220639,11,0.004866538818134425,10
ENSMUSG00000108393,Gm32633,Gene Expression,-0.0007435651805467194,0.9262977192448963,0.9578872652734592,2,0.0006894636301612393,2
ENSMUSG00000062488,Ifit3b,Gene Expression,-0.000743625028799882,0.9493105265177502,0.9680595234614693,158,0.06356234428351258,155
ENSMUSG00000062727,Hist1h2bk,Gene Expression,-0.0007438435862012296,0.9268998108651263,0.9578872652734592,2,0.0009262777510201733,2
ENSMUSG00000090237,Gm16308,Gene Expression,-0.0007438802330209912,0.9264738290512867,0.9578872652734592,2,0.00043437705597983557,2
ENSMUSG00000085588,3110004A20Rik,Gene Expression,-0.0007439327505536783,0.9261960998450727,0.9578872652734592,2,0.00046891397732147006,2
ENSMUSG00000052273,Dnah3,Gene Expression,-0.0007439488757853454,0.9244959138933113,0.9578872652734592,2,0.0006269152489393668,2
ENSMUSG00000095199,Zfp967,Gene Expression,-0.0007441423114710815,0.9206777902781815,0.9578872652734592,2,0.0010232239914027982,2
ENSMUSG00000117104,Gm49893,Gene Expression,-0.0007442621433557958,0.9278962122755298,0.9578872652734592,2,0.0005983782783948158,2
ENSMUSG00000031518,Spata4,Gene Expression,-0.0007442651919548666,0.926004369729688,0.9578872652734592,2,0.0008293105472568767,2
ENSMUSG00000112544,Gm48089,Gene Expression,-0.000744293209301071,0.9257940186516981,0.9578872652734592,2,0.0006588516564596614,2
ENSMUSG00000095217,Hist1h2bn,Gene Expression,-0.0007445704628500574,0.9269968367311663,0.9578872652734592,2,0.0006127851499195478,2
ENSMUSG00000102418,Sh2d1b1,Gene Expression,-0.0007446911398921064,0.9261306370302835,0.9578872652734592,2,0.0006829844043275877,2
ENSMUSG00000022330,Osr2,Gene Expression,-0.0007447406160191877,0.9284888811442036,0.9579431138866713,2,0.0008521918268438306,2
ENSMUSG00000109341,Gm30873,Gene Expression,-0.0007449514721604079,0.9274228867051781,0.9578872652734592,2,0.0005693560604340111,2
ENSMUSG00000074763,Macrod2os2,Gene Expression,-0.0007452941003805873,0.9263642688427393,0.9578872652734592,2,0.0008084551668863446,2
ENSMUSG00000053420,Gm4792,Gene Expression,-0.0007453504609687096,0.925032095198878,0.9578872652734592,2,0.0005656896218376809,2
ENSMUSG00000086050,Gm16045,Gene Expression,-0.0007453730880030747,0.9276622208377733,0.9578872652734592,2,0.0004967892811033478,2
ENSMUSG00000048329,Mfsd6l,Gene Expression,-0.0007453971659537842,0.9263766402527119,0.9578872652734592,2,0.0007182148234159967,2
ENSMUSG00000038670,Mybpc2,Gene Expression,-0.000745488944275029,0.9236205902706968,0.9578872652734592,2,0.0006528017475422182,2
ENSMUSG00000108866,Gm35082,Gene Expression,-0.0007456752313765374,0.9251090175930599,0.9578872652734592,2,0.0005157055738744002,2
ENSMUSG00000066363,Serpina3f,Gene Expression,-0.0007456866317665645,0.9265200378673873,0.9578872652734592,2,0.0008731274022182583,2
ENSMUSG00000109130,Gm45187,Gene Expression,-0.0007457761826020325,0.9454238134838129,0.9653452787795919,14,0.004257129199030183,14
ENSMUSG00000024481,Lvrn,Gene Expression,-0.0007458243834843359,0.9261416920656836,0.9578872652734592,2,0.0010034951738120683,2
ENSMUSG00000030972,Acsm5,Gene Expression,-0.0007458309710856433,0.9218532566321482,0.9578872652734592,2,0.0005996339887008634,2
ENSMUSG00000114857,Gm48770,Gene Expression,-0.0007458572494894908,0.9234182117715632,0.9578872652734592,3,0.000934342700189312,2
ENSMUSG00000094649,Gm7102,Gene Expression,-0.0007458601426339364,0.924769734762289,0.9578872652734592,2,0.0004473241481643491,2
ENSMUSG00000050982,Apol10a,Gene Expression,-0.0007459543950628337,0.9252199738880413,0.9578872652734592,2,0.0011682173827531454,2
ENSMUSG00000031933,Izumo1r,Gene Expression,-0.0007460976039262832,0.9263605368735021,0.9578872652734592,2,0.0005694417019078167,2
ENSMUSG00000061144,Spink12,Gene Expression,-0.0007462037283131834,0.926953126892541,0.9578872652734592,2,0.0006105106339957917,2
ENSMUSG00000017832,Hspb9,Gene Expression,-0.0007464522056275604,0.92685122275201,0.9578872652734592,2,0.0005491935855757129,2
ENSMUSG00000027219,Slc28a2,Gene Expression,-0.0007464727461681791,0.9256151258048173,0.9578872652734592,2,0.0005764074924165843,2
ENSMUSG00000104168,Gm38250,Gene Expression,-0.0007464880569768663,0.9262226800139046,0.9578872652734592,2,0.0005706937172987959,2
ENSMUSG00000101583,Gm20753,Gene Expression,-0.0007465575215020037,0.9281546997834853,0.9578872652734592,3,0.0012468881590728571,2
ENSMUSG00000098183,Gm27010,Gene Expression,-0.000746595656926336,0.9234564998500607,0.9578872652734592,2,0.00042268154198690105,2
ENSMUSG00000109669,Gm45472,Gene Expression,-0.000746633374360877,0.9266783837188692,0.9578872652734592,2,0.0005760387193363122,2
ENSMUSG00000105577,Gm34599,Gene Expression,-0.0007468672576054532,0.9279864266596124,0.9578872652734592,2,0.00035075658566848054,2
ENSMUSG00000109160,4930598N05Rik,Gene Expression,-0.000746867739624392,0.9263710483521652,0.9578872652734592,2,0.0007571729207240425,2
ENSMUSG00000001076,C1ql4,Gene Expression,-0.0007468913128599949,0.9272756265726905,0.9578872652734592,2,0.000579644947327841,2
ENSMUSG00000040328,Olfr56,Gene Expression,-0.0007469042154899908,0.9249908120434169,0.9578872652734592,2,0.0006054498167925501,2
ENSMUSG00000045362,Tnfrsf26,Gene Expression,-0.0007470031495618798,0.9270435111429352,0.9578872652734592,2,0.0007061231273344684,2
ENSMUSG00000116029,Gm41414,Gene Expression,-0.0007470802806131997,0.9224001839179129,0.9578872652734592,2,0.0006343653193116659,2
ENSMUSG00000109827,Gm6213,Gene Expression,-0.000747173131375602,0.9281083859302941,0.9578872652734592,2,0.0004242533014284294,2
ENSMUSG00000086847,Tbx3os2,Gene Expression,-0.0007472016720546605,0.9241302890752504,0.9578872652734592,2,0.0009971317272108849,2
ENSMUSG00000086447,Gm13522,Gene Expression,-0.0007472407381994947,0.9265002172967418,0.9578872652734592,2,0.0004456266040534791,2
ENSMUSG00000087435,Gm16323,Gene Expression,-0.0007472432609521935,0.9264030773778372,0.9578872652734592,3,0.0007376629240052231,2
ENSMUSG00000087187,Gm13431,Gene Expression,-0.0007472969321968583,0.9258841129605067,0.9578872652734592,2,0.00040142855703758403,2
ENSMUSG00000074359,Psg23,Gene Expression,-0.0007473504173027842,0.9230348507097232,0.9578872652734592,2,0.000657623380484454,2
ENSMUSG00000110866,Gm48362,Gene Expression,-0.0007473888818059835,0.9236637706306515,0.9578872652734592,2,0.0007329129822825262,2
ENSMUSG00000086504,Kif16bos,Gene Expression,-0.0007474822771782282,0.9265485915590094,0.9578872652734592,2,0.0007908709965243701,2
ENSMUSG00000114796,A930028N01Rik,Gene Expression,-0.0007475253371396296,0.9262217924995975,0.9578872652734592,2,0.0005460385074287908,2
ENSMUSG00000061815,Rufy4,Gene Expression,-0.0007475340661786946,0.9259557604843703,0.9578872652734592,2,0.0005744725042598772,2
ENSMUSG00000114253,Gm47798,Gene Expression,-0.0007477682083397761,0.9259681590810855,0.9578872652734592,2,0.0005262967681000845,2
ENSMUSG00000115441,Gm34759,Gene Expression,-0.0007477913117364524,0.9277815550735647,0.9578872652734592,2,0.00039269270118395095,2
ENSMUSG00000078952,Lncenc1,Gene Expression,-0.0007479601852433447,0.9265541765953071,0.9578872652734592,2,0.0014923825003620161,2
ENSMUSG00000097847,4930478K11Rik,Gene Expression,-0.000748219083151227,0.9270615664690406,0.9578872652734592,2,0.00042327088758829844,2
ENSMUSG00000112607,Gm33979,Gene Expression,-0.0007483605036933007,0.9260039958220808,0.9578872652734592,2,0.0005999329901515738,2
ENSMUSG00000067764,Xlr5c,Gene Expression,-0.0007485878334428488,0.9260251351840308,0.9578872652734592,2,0.000746097521460223,2
ENSMUSG00000097511,Gm16677,Gene Expression,-0.0007486521717491889,0.9205162092961572,0.9578872652734592,2,0.0005572379611826088,2
ENSMUSG00000114279,Hist1h2bm,Gene Expression,-0.0007487149339648055,0.9259202469866852,0.9578872652734592,2,0.0011326573330494845,2
ENSMUSG00000101288,Gm28342,Gene Expression,-0.0007489675134267262,0.9271457322835083,0.9578872652734592,2,0.001058683029696092,2
ENSMUSG00000057003,Myh4,Gene Expression,-0.0007491343571106308,0.9384610463482829,0.9618275722814733,11,0.003919375377823851,9
ENSMUSG00000094841,Gm10610,Gene Expression,-0.0007492719831979545,0.9262370448392485,0.9578872652734592,2,0.0004880631431292724,2
ENSMUSG00000030361,Klrb1a,Gene Expression,-0.0007493041738307601,0.926050211086156,0.9578872652734592,2,0.0005145149048894942,2
ENSMUSG00000074037,Mc1r,Gene Expression,-0.0007493073816910765,0.9255457230376294,0.9578872652734592,2,0.0005263473698966997,2
ENSMUSG00000005493,Msh4,Gene Expression,-0.0007493721529551445,0.9224594299968273,0.9578872652734592,2,0.0007766822291107897,2
ENSMUSG00000084960,B430010I23Rik,Gene Expression,-0.0007495641424746667,0.9269031087256571,0.9578872652734592,2,0.0006613456042367238,2
ENSMUSG00000108511,Gm44987,Gene Expression,-0.0007496440648773094,0.9265077609438537,0.9578872652734592,2,0.0005646084900248034,2
ENSMUSG00000022501,Prm1,Gene Expression,-0.0007496819569473176,0.9262849074941795,0.9578872652734592,2,0.00046252465794252616,2
ENSMUSG00000055198,Gm12830,Gene Expression,-0.0007497204860609388,0.9264487868888827,0.9578872652734592,2,0.0005089132826292293,2
ENSMUSG00000017588,Krt27,Gene Expression,-0.0007498574757841844,0.9269029082547118,0.9578872652734592,2,0.0005410783576089468,2
ENSMUSG00000104208,Gm37401,Gene Expression,-0.0007499785176739494,0.92690963655251,0.9578872652734592,2,0.0006273126489993138,2
ENSMUSG00000071551,Akr1c19,Gene Expression,-0.0007501009543252262,0.9274217146162121,0.9578872652734592,2,0.0005831257385770992,2
ENSMUSG00000031362,Xlr4c,Gene Expression,-0.0007501246222569554,0.9254912601166624,0.9578872652734592,2,0.0003594866287364006,2
ENSMUSG00000051769,Wfdc15a,Gene Expression,-0.0007501608525639833,0.9254541888570113,0.9578872652734592,2,0.000678952236696075,2
ENSMUSG00000089820,Gm15775,Gene Expression,-0.0007501721351231602,0.9267656765670615,0.9578872652734592,2,0.0008330490143970736,2
ENSMUSG00000106980,Gm43690,Gene Expression,-0.0007502017655926069,0.927037615031767,0.9578872652734592,2,0.0005412089800080956,2
ENSMUSG00000057654,Olfr328,Gene Expression,-0.0007502062005185502,0.9268910037850618,0.9578872652734592,2,0.0004954547932564257,2
ENSMUSG00000026064,Ptp4a1,Gene Expression,-0.0007502790755682881,0.9270564747689497,0.9578872652734592,2,0.0005877588787176567,2
ENSMUSG00000037636,Slc25a43,Gene Expression,-0.0007502891755479684,0.9272141312411141,0.9578872652734592,2,0.0004422207319562698,2
ENSMUSG00000093759,Scarletltr,Gene Expression,-0.000750377932842804,0.926500085745536,0.9578872652734592,2,0.0007669188767562117,2
ENSMUSG00000084947,Gm15594,Gene Expression,-0.000750459457274027,0.9239857126045518,0.9578872652734592,2,0.000503437655189699,2
ENSMUSG00000116885,4930420G21Rik,Gene Expression,-0.0007506295696957026,0.9270492345209213,0.9578872652734592,2,0.0006866209659400224,2
ENSMUSG00000105736,Gm42456,Gene Expression,-0.000750642091842771,0.9238786685006685,0.9578872652734592,2,0.0006948543331111431,2
ENSMUSG00000008461,Fut1,Gene Expression,-0.0007506753383458313,0.9266765516190169,0.9578872652734592,2,0.0004509906629376538,2
ENSMUSG00000073529,F830208F22Rik,Gene Expression,-0.0007507026891943904,0.926403602969854,0.9578872652734592,2,0.0004918273230909727,2
ENSMUSG00000108714,Gm21057,Gene Expression,-0.0007507299785137196,0.9267752780083276,0.9578872652734592,2,0.0005698108225978252,2
ENSMUSG00000024619,Cdx1,Gene Expression,-0.0007507689249706253,0.9272669093806215,0.9578872652734592,2,0.0010208034309769289,2
ENSMUSG00000115517,Gm48954,Gene Expression,-0.0007508865482756271,0.9259573672010473,0.9578872652734592,2,0.0006882148333015417,2
ENSMUSG00000043230,Fam124b,Gene Expression,-0.0007509191637687724,0.9259154911454062,0.9578872652734592,2,0.0008611290280914931,2
ENSMUSG00000100768,Gm29055,Gene Expression,-0.0007510416936140572,0.9267815946008502,0.9578872652734592,2,0.0008249213155317384,2
ENSMUSG00000079842,Spag11a,Gene Expression,-0.0007511322433521134,0.9267662555887651,0.9578872652734592,2,0.0007587736929341763,2
ENSMUSG00000044312,Neurog3,Gene Expression,-0.0007511825508468025,0.9250938080878816,0.9578872652734592,2,0.0004895316012014822,2
ENSMUSG00000097229,Platr23,Gene Expression,-0.0007512174800390511,0.9263922347971818,0.9578872652734592,2,0.0005155417160573462,2
ENSMUSG00000108930,Gm10648,Gene Expression,-0.0007512620354713934,0.9245495780418163,0.9578872652734592,2,0.0007308955683116675,2
ENSMUSG00000078799,Sult2a5,Gene Expression,-0.0007512768347499352,0.926880797977631,0.9578872652734592,2,0.0007803530686159121,2
ENSMUSG00000027409,1700020A23Rik,Gene Expression,-0.0007512940420023789,0.927045434457736,0.9578872652734592,2,0.00048458876922672137,2
ENSMUSG00000043592,Unc5cl,Gene Expression,-0.0007513248202336011,0.9265692767282807,0.9578872652734592,2,0.0005434695154059557,2
ENSMUSG00000114552,Gm48570,Gene Expression,-0.0007514074518684483,0.9272142097858597,0.9578872652734592,2,0.0008640809069021567,2
ENSMUSG00000026039,Sgo2a,Gene Expression,-0.0007514224486393772,0.946029694857309,0.9656511857822169,24,0.010767472680136067,23
ENSMUSG00000109739,Gm17949,Gene Expression,-0.0007514296458935605,0.9263043367722129,0.9578872652734592,2,0.0004449778685532489,2
ENSMUSG00000089726,Mir17hg,Gene Expression,-0.000751431270623285,0.9459877292391952,0.9656511857822169,22,0.009776549146407885,22
ENSMUSG00000051209,Gpr119,Gene Expression,-0.0007514895126439834,0.9267414391814048,0.9578872652734592,2,0.0005816909662142065,2
ENSMUSG00000115699,Gm6961,Gene Expression,-0.0007515643384898037,0.9272565961130044,0.9578872652734592,2,0.0003226056471776975,2
ENSMUSG00000107842,Gm44089,Gene Expression,-0.0007516053776516877,0.926563412502233,0.9578872652734592,2,0.0006179096646301201,2
ENSMUSG00000047938,4930483J18Rik,Gene Expression,-0.0007517347876552817,0.9255554490909739,0.9578872652734592,2,0.00038560775896850317,2
ENSMUSG00000085940,4930405D11Rik,Gene Expression,-0.0007517482789400821,0.9249655810693655,0.9578872652734592,2,0.0006571339720451855,2
ENSMUSG00000002664,Pspn,Gene Expression,-0.0007518332636985752,0.926249812578165,0.9578872652734592,2,0.0005164706863348986,2
ENSMUSG00000085861,Armh2,Gene Expression,-0.0007518339243947497,0.926883278513923,0.9578872652734592,2,0.0006421212047720109,2
ENSMUSG00000030147,Clec4b1,Gene Expression,-0.0007518965917075284,0.9267597143804134,0.9578872652734592,2,0.0006757391978987109,2
ENSMUSG00000030976,Tex36,Gene Expression,-0.0007519859123481269,0.9269901324178517,0.9578872652734592,2,0.000905052144727785,2
